datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,city_name
2025-05-13 15:01:07+08:00,2.0,191.81,0.05,0.45,72.64,0.94,20.24,20.81,1.37,Cavite City
2025-05-13 15:01:46+08:00,2.0,166.68,0.03,0.2,55.13,0.19,11.63,11.79,1.01,General Trias
2025-05-13 15:03:56+08:00,2.0,167.08,0.03,0.2,54.58,0.15,11.65,11.81,0.96,Tagaytay City
2025-05-13 16:00:08+08:00,2.0,192.98,0.04,0.56,71.84,0.93,19.99,20.55,1.49,Bacoor
2025-05-13 16:01:06+08:00,2.0,192.98,0.04,0.56,71.84,0.93,19.99,20.55,1.49,Cavite City
2025-05-13 16:01:47+08:00,2.0,166.06,0.03,0.22,54.41,0.18,11.41,11.56,1.01,General Trias
2025-05-13 16:03:59+08:00,2.0,166.83,0.03,0.26,53.87,0.15,11.52,11.68,0.97,Tagaytay City
2025-05-13 17:00:08+08:00,2.0,199.04,0.03,0.79,72.58,1.06,20.73,21.31,1.62,Bacoor
2025-05-13 17:01:11+08:00,2.0,199.04,0.03,0.79,72.58,1.06,20.73,21.31,1.62,Cavite City
2025-05-13 17:01:50+08:00,2.0,166.15,0.02,0.28,54.14,0.19,11.3,11.45,1.0,General Trias
2025-05-13 17:03:56+08:00,2.0,167.11,0.02,0.35,53.57,0.17,11.39,11.56,1.0,Tagaytay City
2025-05-13 18:00:13+08:00,2.0,210.11,0.01,1.15,74.56,1.29,22.55,23.18,1.81,Bacoor
2025-05-13 18:01:14+08:00,2.0,210.11,0.01,1.15,74.56,1.29,22.55,23.18,1.81,Cavite City
2025-05-13 18:01:50+08:00,2.0,167.06,0.01,0.46,53.76,0.22,11.26,11.43,1.09,General Trias
2025-05-13 18:04:07+08:00,2.0,168.18,0.01,0.53,53.3,0.2,11.19,11.37,1.1,Tagaytay City
2025-05-13 19:00:11+08:00,3.0,223.77,0.0,1.47,77.39,1.51,25.04,25.76,2.06,Bacoor
2025-05-13 19:01:13+08:00,3.0,223.77,0.0,1.47,77.39,1.51,25.04,25.76,2.06,Cavite City
2025-05-13 19:01:52+08:00,2.0,169.33,0.0,0.67,53.49,0.26,11.46,11.64,1.24,General Trias
2025-05-13 19:04:06+08:00,2.0,170.44,0.0,0.7,53.13,0.22,11.19,11.37,1.2,Tagaytay City
2025-05-13 20:00:11+08:00,3.0,238.54,0.0,1.69,80.88,1.74,28.2,29.05,2.25,Bacoor
2025-05-13 20:01:20+08:00,3.0,238.54,0.0,1.69,80.88,1.74,28.2,29.05,2.25,Cavite City
2025-05-13 20:01:54+08:00,2.0,171.42,0.0,0.82,53.97,0.3,11.96,12.17,1.34,General Trias
2025-05-13 20:04:12+08:00,2.0,172.31,0.0,0.77,53.58,0.25,11.38,11.57,1.25,Tagaytay City
2025-05-13 21:00:10+08:00,3.0,258.96,0.0,2.1,83.76,2.03,31.81,32.86,2.58,Bacoor
2025-05-13 21:01:13+08:00,3.0,258.96,0.0,2.1,83.76,2.03,31.81,32.86,2.58,Cavite City
2025-05-13 21:01:45+08:00,2.0,180.17,0.0,1.17,54.54,0.39,13.21,13.48,1.68,General Trias
2025-05-13 21:03:55+08:00,2.0,178.53,0.0,0.98,53.89,0.3,12.04,12.28,1.47,Tagaytay City
2025-05-13 22:00:10+08:00,2.0,234.05,0.0,2.96,63.66,2.16,15.33,16.1,2.33,Bacoor
2025-05-13 22:01:12+08:00,2.0,234.05,0.0,2.96,63.66,2.16,15.33,16.1,2.33,Cavite City
2025-05-13 22:01:47+08:00,1.0,189.72,0.0,1.57,54.54,0.52,9.08,9.33,2.03,General Trias
2025-05-13 22:04:02+08:00,1.0,184.28,0.0,1.29,53.67,0.4,8.71,8.94,1.83,Tagaytay City
2025-05-13 23:00:08+08:00,2.0,251.28,0.0,3.55,62.83,2.92,16.73,17.74,2.58,Bacoor
2025-05-13 23:01:14+08:00,2.0,251.28,0.0,3.55,62.83,2.92,16.73,17.74,2.58,Cavite City
2025-05-13 23:01:54+08:00,1.0,200.47,0.0,1.97,53.96,0.68,9.88,10.2,2.3,General Trias
2025-05-13 23:04:07+08:00,1.0,193.11,0.0,1.59,53.35,0.51,9.32,9.6,2.1,Tagaytay City
2025-05-14 00:00:11+08:00,2.0,266.94,0.0,4.06,61.83,3.82,18.17,19.42,2.74,Bacoor
2025-05-14 00:01:13+08:00,2.0,266.94,0.0,4.06,61.83,3.82,18.17,19.42,2.74,Cavite City
2025-05-14 00:01:51+08:00,2.0,208.54,0.0,2.27,53.55,0.89,10.63,11.01,2.5,General Trias
2025-05-14 00:03:58+08:00,1.0,200.15,0.0,1.83,53.05,0.66,9.89,10.22,2.32,Tagaytay City
2025-05-14 01:00:09+08:00,2.0,286.5,0.0,4.66,60.19,4.74,20.03,21.61,3.01,Bacoor
2025-05-14 01:01:08+08:00,2.0,286.5,0.0,4.66,60.19,4.74,20.03,21.61,3.01,Cavite City
2025-05-14 01:01:44+08:00,2.0,216.21,0.0,2.53,53.21,1.27,11.66,12.12,2.72,General Trias
2025-05-14 01:03:55+08:00,2.0,207.1,0.0,2.04,52.69,0.91,10.63,11.03,2.56,Tagaytay City
2025-05-14 02:00:09+08:00,2.0,310.13,0.0,5.36,58.17,5.77,22.4,24.4,3.32,Bacoor
2025-05-14 02:01:12+08:00,2.0,310.13,0.0,5.36,58.17,5.77,22.4,24.4,3.32,Cavite City
2025-05-14 02:01:48+08:00,2.0,227.39,0.0,2.86,53.05,1.89,13.23,13.84,2.99,General Trias
2025-05-14 02:04:04+08:00,2.0,216.67,0.0,2.3,52.34,1.33,11.73,12.23,2.84,Tagaytay City
2025-05-14 03:00:06+08:00,2.0,332.17,0.0,6.02,55.63,6.75,24.42,26.85,3.6,Bacoor
2025-05-14 03:01:14+08:00,2.0,332.17,0.0,6.02,55.63,6.75,24.42,26.85,3.6,Cavite City
2025-05-14 03:01:51+08:00,2.0,244.2,0.0,3.32,52.71,2.69,15.27,16.11,3.25,General Trias
2025-05-14 03:04:03+08:00,2.0,229.42,0.0,2.62,51.94,1.87,13.12,13.78,3.07,Tagaytay City
2025-05-14 04:00:09+08:00,3.0,346.68,0.0,6.6,52.07,7.57,25.86,28.66,3.73,Bacoor
2025-05-14 04:01:10+08:00,3.0,346.68,0.0,6.6,52.07,7.57,25.86,28.66,3.73,Cavite City
2025-05-14 04:01:44+08:00,2.0,268.76,0.0,3.94,51.42,3.72,18.15,19.35,3.49,General Trias
2025-05-14 04:03:52+08:00,2.0,246.01,0.0,3.01,51.01,2.55,15.02,15.91,3.24,Tagaytay City
2025-05-14 05:00:10+08:00,3.0,345.66,0.0,7.03,47.38,7.98,25.97,28.99,3.68,Bacoor
2025-05-14 05:01:15+08:00,3.0,345.66,0.0,7.03,47.38,7.98,25.97,28.99,3.68,Cavite City
2025-05-14 05:01:52+08:00,2.0,290.87,0.0,4.58,48.74,4.63,20.72,22.31,3.67,General Trias
2025-05-14 05:04:03+08:00,2.0,259.51,0.0,3.39,49.4,3.15,16.67,17.82,3.29,Tagaytay City
2025-05-14 06:00:08+08:00,2.0,326.11,0.0,7.28,41.67,7.76,24.15,27.16,3.46,Bacoor
2025-05-14 06:01:12+08:00,2.0,326.11,0.0,7.28,41.67,7.76,24.15,27.16,3.46,Cavite City
2025-05-14 06:01:50+08:00,2.0,299.55,0.0,5.07,44.39,5.11,21.75,23.6,3.59,General Trias
2025-05-14 06:03:59+08:00,2.0,263.62,0.0,3.66,46.73,3.47,17.33,18.63,3.15,Tagaytay City
2025-05-14 07:00:07+08:00,2.0,299.02,0.57,6.84,39.57,7.06,21.67,24.55,3.19,Bacoor
2025-05-14 07:01:09+08:00,2.0,299.02,0.57,6.84,39.57,7.06,21.67,24.55,3.19,Cavite City
2025-05-14 07:01:48+08:00,2.0,290.25,0.42,4.89,42.62,5.0,21.14,23.02,3.27,General Trias
2025-05-14 07:03:58+08:00,2.0,259.04,0.3,3.58,45.39,3.42,17.01,18.34,2.98,Tagaytay City
2025-05-14 08:00:12+08:00,2.0,274.63,1.33,5.29,46.66,6.31,20.26,22.96,3.13,Bacoor
2025-05-14 08:01:17+08:00,2.0,274.63,1.33,5.29,46.66,6.31,20.26,22.96,3.13,Cavite City
2025-05-14 08:01:54+08:00,2.0,274.32,0.92,3.88,49.38,4.57,20.86,22.62,3.19,General Trias
2025-05-14 08:04:05+08:00,2.0,249.69,0.67,2.88,50.51,3.15,16.98,18.24,2.98,Tagaytay City
2025-05-14 09:00:09+08:00,2.0,215.26,0.75,3.3,63.25,5.57,19.2,21.55,1.82,Bacoor
2025-05-14 09:01:07+08:00,2.0,215.26,0.75,3.3,63.25,5.57,19.2,21.55,1.82,Cavite City
2025-05-14 09:01:46+08:00,2.0,200.86,0.33,1.84,65.11,3.95,19.36,20.77,1.31,General Trias
2025-05-14 09:03:57+08:00,2.0,201.4,0.27,1.51,62.29,2.74,16.3,17.33,1.77,Tagaytay City
2025-05-14 10:00:08+08:00,2.0,199.58,0.32,1.93,78.5,4.92,22.17,24.39,1.52,Bacoor
2025-05-14 10:01:08+08:00,2.0,199.58,0.32,1.93,78.5,4.92,22.17,24.39,1.52,Cavite City
2025-05-14 10:01:49+08:00,2.0,188.97,0.18,1.08,74.78,3.32,21.36,22.69,1.04,General Trias
2025-05-14 10:04:00+08:00,2.0,193.22,0.16,0.94,70.09,2.33,18.14,19.12,1.59,Tagaytay City
2025-05-14 11:00:08+08:00,3.0,192.99,0.16,1.15,89.81,4.66,26.16,28.31,1.39,Bacoor
2025-05-14 11:01:07+08:00,3.0,192.99,0.16,1.15,89.81,4.66,26.16,28.31,1.39,Cavite City
2025-05-14 11:01:46+08:00,2.0,183.73,0.11,0.73,82.11,3.14,24.58,25.87,0.96,General Trias
2025-05-14 11:04:06+08:00,2.0,188.95,0.1,0.65,76.17,2.2,20.97,21.91,1.5,Tagaytay City
2025-05-14 12:00:08+08:00,3.0,186.2,0.11,0.83,94.99,4.22,28.19,30.2,1.25,Bacoor
2025-05-14 12:01:08+08:00,3.0,186.2,0.11,0.83,94.99,4.22,28.19,30.2,1.25,Cavite City
2025-05-14 12:01:46+08:00,3.0,180.46,0.08,0.58,88.17,3.09,27.99,29.27,0.88,General Trias
2025-05-14 12:03:56+08:00,2.0,184.39,0.07,0.5,80.52,2.17,23.7,24.63,1.36,Tagaytay City
2025-05-14 13:00:08+08:00,3.0,183.46,0.09,0.72,97.35,3.87,29.66,31.6,1.17,Bacoor
2025-05-14 13:01:07+08:00,3.0,183.46,0.09,0.72,97.35,3.87,29.66,31.6,1.17,Cavite City
2025-05-14 13:01:47+08:00,3.0,176.53,0.07,0.5,90.52,2.93,30.28,31.54,0.76,General Trias
2025-05-14 13:04:01+08:00,3.0,179.5,0.06,0.43,81.73,2.06,25.45,26.37,1.16,Tagaytay City
2025-05-14 14:00:08+08:00,3.0,181.93,0.08,0.71,99.42,3.67,30.58,32.49,1.11,Bacoor
2025-05-14 14:01:07+08:00,3.0,181.93,0.08,0.71,99.42,3.67,30.58,32.49,1.11,Cavite City
2025-05-14 14:01:46+08:00,3.0,170.85,0.06,0.46,91.06,2.72,31.12,32.37,0.62,General Trias
2025-05-14 14:03:55+08:00,3.0,173.57,0.06,0.39,81.6,1.93,26.1,27.02,0.92,Tagaytay City
2025-05-14 15:00:08+08:00,3.0,178.94,0.08,0.76,100.24,3.52,29.4,31.27,1.08,Bacoor
2025-05-14 15:01:10+08:00,3.0,178.94,0.08,0.76,100.24,3.52,29.4,31.27,1.08,Cavite City
2025-05-14 15:01:46+08:00,3.0,159.25,0.06,0.45,88.02,2.43,28.07,29.15,0.47,General Trias
2025-05-14 15:03:56+08:00,2.0,161.55,0.05,0.36,79.08,1.77,23.93,24.75,0.61,Tagaytay City
2025-05-14 16:00:08+08:00,3.0,177.64,0.08,0.89,101.14,3.46,27.97,29.91,1.12,Bacoor
2025-05-14 16:01:09+08:00,3.0,177.64,0.08,0.89,101.14,3.46,27.97,29.91,1.12,Cavite City
2025-05-14 16:01:47+08:00,2.0,148.15,0.06,0.48,83.17,2.1,23.65,24.58,0.4,General Trias
2025-05-14 16:03:57+08:00,2.0,153.13,0.05,0.38,76.33,1.58,21.25,21.98,0.49,Tagaytay City
2025-05-14 17:00:08+08:00,3.0,178.65,0.07,1.14,103.49,3.65,27.59,29.69,1.19,Bacoor
2025-05-14 17:01:06+08:00,3.0,178.65,0.07,1.14,103.49,3.65,27.59,29.69,1.19,Cavite City
2025-05-14 17:01:45+08:00,2.0,142.46,0.05,0.58,81.53,2.08,21.07,21.97,0.41,General Trias
2025-05-14 17:03:48+08:00,2.0,149.01,0.04,0.47,75.84,1.59,19.76,20.49,0.46,Tagaytay City
2025-05-14 18:00:08+08:00,3.0,173.97,0.02,1.49,101.82,3.91,26.09,28.19,1.07,Bacoor
2025-05-14 18:01:09+08:00,3.0,173.97,0.02,1.49,101.82,3.91,26.09,28.19,1.07,Cavite City
2025-05-14 18:01:44+08:00,2.0,139.85,0.02,0.75,80.11,2.22,18.82,19.71,0.48,General Trias
2025-05-14 18:03:48+08:00,2.0,147.45,0.01,0.63,75.3,1.69,18.51,19.27,0.5,Tagaytay City
2025-05-14 19:00:08+08:00,3.0,175.02,0.0,1.65,99.11,3.93,25.15,27.17,1.05,Bacoor
2025-05-14 19:01:10+08:00,3.0,175.02,0.0,1.65,99.11,3.93,25.15,27.17,1.05,Cavite City
2025-05-14 19:01:46+08:00,2.0,140.92,0.0,0.84,79.06,2.34,17.45,18.34,0.56,General Trias
2025-05-14 19:03:59+08:00,2.0,148.51,0.0,0.74,74.82,1.8,17.86,18.66,0.57,Tagaytay City
2025-05-14 20:00:07+08:00,2.0,174.9,0.0,1.69,94.17,3.81,23.31,25.1,1.02,Bacoor
2025-05-14 20:01:15+08:00,2.0,174.9,0.0,1.69,94.17,3.81,23.31,25.1,1.02,Cavite City
2025-05-14 20:01:54+08:00,2.0,142.43,0.0,0.86,77.9,2.38,16.46,17.32,0.63,General Trias
2025-05-14 20:04:02+08:00,2.0,149.68,0.0,0.77,74.52,1.85,17.4,18.25,0.63,Tagaytay City
2025-05-14 21:00:08+08:00,2.0,175.53,0.0,2.09,84.48,3.52,19.93,21.57,1.41,Bacoor
2025-05-14 21:01:10+08:00,2.0,175.53,0.0,2.09,84.48,3.52,19.93,21.57,1.41,Cavite City
2025-05-14 21:01:44+08:00,2.0,147.19,0.0,1.09,73.05,2.17,15.15,15.94,1.2,General Trias
2025-05-14 21:03:57+08:00,2.0,152.84,0.0,0.94,71.58,1.73,16.6,17.47,1.04,Tagaytay City
2025-05-14 22:00:09+08:00,2.0,205.77,0.0,3.84,74.77,4.2,16.73,18.31,2.31,Bacoor
2025-05-14 22:01:11+08:00,2.0,205.77,0.0,3.84,74.77,4.2,16.73,18.31,2.31,Cavite City
2025-05-14 22:01:50+08:00,2.0,168.52,0.0,2.02,68.12,2.56,14.18,15.14,2.24,General Trias
2025-05-14 22:04:10+08:00,2.0,163.62,0.0,1.61,67.37,1.99,15.02,15.99,1.77,Tagaytay City
2025-05-14 23:00:08+08:00,2.0,205.85,0.0,4.57,60.46,3.7,13.62,14.84,2.31,Bacoor
2025-05-14 23:01:14+08:00,2.0,205.85,0.0,4.57,60.46,3.7,13.62,14.84,2.31,Cavite City
2025-05-14 23:01:51+08:00,2.0,175.18,0.0,2.44,57.38,2.16,12.18,12.98,2.44,General Trias
2025-05-14 23:04:10+08:00,2.0,169.09,0.0,1.92,60.18,1.75,13.71,14.58,1.92,Tagaytay City
2025-05-15 00:00:10+08:00,2.0,193.68,0.0,4.85,47.46,3.01,10.78,11.77,2.13,Bacoor
2025-05-15 00:01:13+08:00,2.0,193.68,0.0,4.85,47.46,3.01,10.78,11.77,2.13,Cavite City
2025-05-15 00:01:49+08:00,2.0,175.65,0.0,2.65,48.41,1.74,10.72,11.41,2.36,General Trias
2025-05-15 00:04:03+08:00,2.0,170.08,0.0,2.07,53.87,1.48,12.69,13.47,1.9,Tagaytay City
2025-05-15 01:00:08+08:00,1.0,179.99,0.0,4.71,39.3,2.5,9.14,10.04,2.03,Bacoor
2025-05-15 01:01:08+08:00,1.0,179.99,0.0,4.71,39.3,2.5,9.14,10.04,2.03,Cavite City
2025-05-15 01:01:44+08:00,2.0,175.66,0.0,2.66,43.21,1.42,10.23,10.86,2.3,General Trias
2025-05-15 01:03:50+08:00,2.0,170.51,0.0,2.08,49.74,1.24,12.24,12.98,1.89,Tagaytay City
2025-05-15 02:00:08+08:00,1.0,170.72,0.0,4.32,35.89,2.12,8.51,9.36,1.96,Bacoor
2025-05-15 02:01:09+08:00,1.0,170.72,0.0,4.32,35.89,2.12,8.51,9.36,1.96,Cavite City
2025-05-15 02:01:45+08:00,2.0,176.54,0.0,2.57,40.93,1.17,10.31,10.9,2.25,General Trias
2025-05-15 02:03:58+08:00,2.0,171.24,0.0,2.01,47.32,1.05,12.0,12.73,1.89,Tagaytay City
2025-05-15 03:00:08+08:00,1.0,167.19,0.0,3.94,35.68,1.9,8.52,9.38,1.92,Bacoor
2025-05-15 03:01:13+08:00,1.0,167.19,0.0,3.94,35.68,1.9,8.52,9.38,1.92,Cavite City
2025-05-15 03:01:50+08:00,2.0,179.21,0.0,2.48,40.72,1.01,10.71,11.29,2.21,General Trias
2025-05-15 03:04:01+08:00,2.0,171.41,0.0,1.94,46.36,0.92,11.74,12.39,1.85,Tagaytay City
2025-05-15 04:00:08+08:00,1.0,168.37,0.0,3.79,36.12,1.84,8.85,9.75,1.89,Bacoor
2025-05-15 04:01:08+08:00,1.0,168.37,0.0,3.79,36.12,1.84,8.85,9.75,1.89,Cavite City
2025-05-15 04:01:44+08:00,2.0,184.02,0.0,2.51,40.82,0.95,11.26,11.87,2.19,General Trias
2025-05-15 04:03:54+08:00,2.0,173.51,0.0,1.97,45.06,0.87,11.54,12.21,1.85,Tagaytay City
2025-05-15 05:00:08+08:00,1.0,171.4,0.0,3.84,36.11,1.89,9.14,10.11,1.89,Bacoor
2025-05-15 05:01:12+08:00,1.0,171.4,0.0,3.84,36.11,1.89,9.14,10.11,1.89,Cavite City
2025-05-15 05:01:54+08:00,2.0,189.37,0.0,2.61,40.4,0.91,11.61,12.25,2.18,General Trias
2025-05-15 05:04:10+08:00,2.0,176.44,0.0,2.04,43.64,0.83,11.33,12.03,1.86,Tagaytay City
2025-05-15 06:00:08+08:00,1.0,175.2,0.01,4.09,35.24,2.02,9.26,10.31,1.92,Bacoor
2025-05-15 06:01:07+08:00,1.0,175.2,0.01,4.09,35.24,2.02,9.26,10.31,1.92,Cavite City
2025-05-15 06:01:42+08:00,2.0,193.75,0.01,2.75,39.13,0.9,11.61,12.28,2.16,General Trias
2025-05-15 06:03:55+08:00,2.0,180.12,0.01,2.18,41.78,0.83,11.07,11.84,1.91,Tagaytay City
2025-05-15 07:00:09+08:00,1.0,178.81,0.37,4.1,34.91,2.19,9.24,10.4,2.04,Bacoor
2025-05-15 07:01:16+08:00,1.0,178.81,0.37,4.1,34.91,2.19,9.24,10.4,2.04,Cavite City
2025-05-15 07:01:52+08:00,2.0,195.6,0.36,2.49,38.7,0.93,11.33,12.03,2.21,General Trias
2025-05-15 07:04:00+08:00,2.0,183.22,0.25,2.07,40.75,0.85,10.82,11.66,2.01,Tagaytay City
2025-05-15 08:00:08+08:00,1.0,181.08,0.98,3.7,36.67,2.44,9.32,10.62,2.2,Bacoor
2025-05-15 08:01:14+08:00,1.0,181.08,0.98,3.7,36.67,2.44,9.32,10.62,2.2,Cavite City
2025-05-15 08:01:53+08:00,2.0,193.77,0.71,2.17,40.38,1.01,11.2,11.94,2.33,General Trias
2025-05-15 08:04:04+08:00,2.0,183.23,0.51,1.85,41.86,0.9,10.74,11.63,2.1,Tagaytay City
2025-05-15 09:00:09+08:00,1.0,142.42,0.73,2.71,42.81,2.61,7.56,8.81,1.02,Bacoor
2025-05-15 09:01:09+08:00,1.0,142.42,0.73,2.71,42.81,2.61,7.56,8.81,1.02,Cavite City
2025-05-15 09:01:50+08:00,1.0,131.58,0.16,1.0,46.07,1.01,8.21,8.77,0.53,General Trias
2025-05-15 09:04:02+08:00,1.0,140.81,0.15,0.97,46.85,0.89,8.76,9.52,0.82,Tagaytay City
2025-05-15 10:00:10+08:00,1.0,139.35,0.45,2.19,50.38,2.73,8.21,9.52,0.91,Bacoor
2025-05-15 10:01:07+08:00,1.0,139.35,0.45,2.19,50.38,2.73,8.21,9.52,0.91,Cavite City
2025-05-15 10:01:48+08:00,1.0,124.89,0.12,0.86,47.81,1.07,7.71,8.3,0.4,General Trias
2025-05-15 10:04:07+08:00,1.0,136.69,0.12,0.8,49.78,0.92,8.76,9.52,0.74,Tagaytay City
2025-05-15 11:00:08+08:00,2.0,140.36,0.21,1.43,61.3,2.83,10.97,12.41,0.9,Bacoor
2025-05-15 11:01:08+08:00,2.0,140.36,0.21,1.43,61.3,2.83,10.97,12.41,0.9,Cavite City
2025-05-15 11:01:43+08:00,1.0,123.27,0.1,0.77,51.11,1.21,8.09,8.78,0.39,General Trias
2025-05-15 11:03:52+08:00,1.0,135.31,0.1,0.68,53.73,1.0,9.59,10.39,0.73,Tagaytay City
2025-05-15 12:00:09+08:00,2.0,141.03,0.11,1.08,68.95,2.81,13.29,14.78,0.85,Bacoor
2025-05-15 12:01:14+08:00,2.0,141.03,0.11,1.08,68.95,2.81,13.29,14.78,0.85,Cavite City
2025-05-15 12:01:55+08:00,1.0,122.36,0.08,0.66,55.65,1.33,9.08,9.89,0.37,General Trias
2025-05-15 12:04:02+08:00,2.0,133.35,0.08,0.57,57.47,1.06,10.75,11.58,0.67,Tagaytay City
2025-05-15 13:00:08+08:00,2.0,140.39,0.1,0.98,72.48,2.7,14.18,15.58,0.78,Bacoor
2025-05-15 13:01:12+08:00,2.0,140.39,0.1,0.98,72.48,2.7,14.18,15.58,0.78,Cavite City
2025-05-15 13:01:50+08:00,2.0,121.47,0.07,0.58,59.38,1.36,10.05,10.92,0.34,General Trias
2025-05-15 13:04:00+08:00,2.0,132.02,0.06,0.5,59.99,1.06,11.76,12.63,0.6,Tagaytay City
2025-05-15 14:00:07+08:00,2.0,139.1,0.1,0.92,74.56,2.65,14.54,15.82,0.73,Bacoor
2025-05-15 14:01:03+08:00,2.0,139.1,0.1,0.92,74.56,2.65,14.54,15.82,0.73,Cavite City
2025-05-15 14:01:43+08:00,2.0,121.18,0.06,0.53,62.02,1.36,10.74,11.62,0.33,General Trias
2025-05-15 14:03:54+08:00,2.0,130.45,0.06,0.46,61.43,1.04,12.32,13.19,0.53,Tagaytay City
2025-05-15 15:00:09+08:00,2.0,136.71,0.09,0.95,73.63,2.43,13.62,14.71,0.69,Bacoor
2025-05-15 15:01:10+08:00,2.0,136.71,0.09,0.95,73.63,2.43,13.62,14.71,0.69,Cavite City
2025-05-15 15:01:46+08:00,2.0,120.15,0.05,0.53,63.21,1.31,10.8,11.6,0.33,General Trias
2025-05-15 15:03:51+08:00,2.0,125.97,0.04,0.43,60.83,0.98,11.65,12.43,0.4,Tagaytay City
2025-05-15 16:00:08+08:00,2.0,135.82,0.07,1.17,70.2,2.22,11.78,12.7,0.74,Bacoor
2025-05-15 16:01:10+08:00,2.0,135.82,0.07,1.17,70.2,2.22,11.78,12.7,0.74,Cavite City
2025-05-15 16:01:48+08:00,2.0,117.67,0.04,0.57,60.83,1.13,9.51,10.15,0.34,General Trias
2025-05-15 16:03:57+08:00,2.0,122.77,0.03,0.47,58.55,0.85,10.43,11.1,0.37,Tagaytay City
2025-05-15 17:00:09+08:00,2.0,138.06,0.05,1.65,67.53,2.25,10.39,11.2,0.84,Bacoor
2025-05-15 17:01:12+08:00,2.0,138.06,0.05,1.65,67.53,2.25,10.39,11.2,0.84,Cavite City
2025-05-15 17:01:49+08:00,1.0,115.47,0.02,0.66,58.35,1.01,8.15,8.67,0.36,General Trias
2025-05-15 17:03:58+08:00,1.0,120.32,0.02,0.54,56.67,0.77,9.29,9.87,0.36,Tagaytay City
2025-05-15 18:00:12+08:00,2.0,143.0,0.02,2.4,64.19,2.38,9.16,9.95,1.0,Bacoor
2025-05-15 18:01:15+08:00,2.0,143.0,0.02,2.4,64.19,2.38,9.16,9.95,1.0,Cavite City
2025-05-15 18:01:51+08:00,1.0,115.11,0.01,0.84,56.07,1.02,6.98,7.42,0.41,General Trias
2025-05-15 18:03:59+08:00,1.0,117.77,0.01,0.7,54.26,0.78,7.66,8.11,0.39,Tagaytay City
2025-05-15 19:00:10+08:00,1.0,148.97,0.0,3.26,59.66,2.62,8.16,8.98,1.15,Bacoor
2025-05-15 19:01:12+08:00,1.0,148.97,0.0,3.26,59.66,2.62,8.16,8.98,1.15,Cavite City
2025-05-15 19:01:50+08:00,1.0,116.35,0.0,1.09,53.55,1.12,6.05,6.45,0.5,General Trias
2025-05-15 19:04:01+08:00,1.0,117.99,0.0,0.91,51.9,0.85,6.57,6.96,0.47,Tagaytay City
2025-05-15 20:00:09+08:00,1.0,154.55,0.0,4.06,54.12,2.85,7.22,8.09,1.26,Bacoor
2025-05-15 20:01:10+08:00,1.0,154.55,0.0,4.06,54.12,2.85,7.22,8.09,1.26,Cavite City
2025-05-15 20:01:47+08:00,1.0,118.37,0.0,1.36,50.62,1.25,5.32,5.71,0.59,General Trias
2025-05-15 20:03:57+08:00,1.0,119.55,0.0,1.12,49.77,0.93,5.92,6.3,0.57,Tagaytay City
2025-05-15 21:00:12+08:00,1.0,162.46,0.0,3.94,53.4,3.57,7.12,8.21,1.58,Bacoor
2025-05-15 21:01:15+08:00,1.0,162.46,0.0,3.94,53.4,3.57,7.12,8.21,1.58,Cavite City
2025-05-15 21:01:51+08:00,1.0,127.1,0.0,1.72,48.17,1.51,4.87,5.31,1.22,General Trias
2025-05-15 21:03:58+08:00,1.0,126.94,0.0,1.29,49.86,1.12,6.88,7.4,0.99,Tagaytay City
2025-05-15 22:00:07+08:00,1.0,169.34,0.0,4.75,45.46,3.46,6.4,7.43,1.96,Bacoor
2025-05-15 22:01:10+08:00,1.0,169.34,0.0,4.75,45.46,3.46,6.4,7.43,1.96,Cavite City
2025-05-15 22:01:50+08:00,1.0,139.52,0.0,2.37,43.41,1.58,4.83,5.33,1.9,General Trias
2025-05-15 22:03:57+08:00,1.0,135.91,0.0,1.76,46.16,1.17,6.75,7.3,1.51,Tagaytay City
2025-05-15 23:00:08+08:00,1.0,168.56,0.0,5.29,37.6,3.06,5.57,6.46,2.03,Bacoor
2025-05-15 23:01:12+08:00,1.0,168.56,0.0,5.29,37.6,3.06,5.57,6.46,2.03,Cavite City
2025-05-15 23:01:46+08:00,1.0,148.22,0.0,2.89,38.43,1.5,4.84,5.35,2.15,General Trias
2025-05-15 23:04:02+08:00,1.0,142.52,0.0,2.14,42.27,1.11,6.58,7.11,1.74,Tagaytay City
2025-05-16 00:00:07+08:00,1.0,161.96,0.0,5.35,31.96,2.63,4.96,5.76,1.94,Bacoor
2025-05-16 00:01:11+08:00,1.0,161.96,0.0,5.35,31.96,2.63,4.96,5.76,1.94,Cavite City
2025-05-16 00:01:47+08:00,1.0,152.02,0.0,3.14,34.39,1.31,4.86,5.31,2.14,General Trias
2025-05-16 00:04:03+08:00,1.0,144.8,0.0,2.35,38.88,0.98,6.05,6.5,1.79,Tagaytay City
2025-05-16 01:00:10+08:00,1.0,155.82,0.0,5.14,28.9,2.34,4.62,5.38,1.85,Bacoor
2025-05-16 01:01:10+08:00,1.0,155.82,0.0,5.14,28.9,2.34,4.62,5.38,1.85,Cavite City
2025-05-16 01:01:51+08:00,1.0,153.35,0.0,3.13,31.93,1.08,4.8,5.2,2.05,General Trias
2025-05-16 01:04:03+08:00,1.0,145.82,0.0,2.38,36.2,0.82,5.43,5.82,1.77,Tagaytay City
